paramID,Spop,R1pop,R2pop,R12pop,g0_S,g0_R1,g0_R2,g0_R12,Sa.S.D1.,Sa.S.D2.,Sa.R1.D1.,Sa.R1.D2.,Sa.R2.D1.,Sa.R2.D2.,Sa.R12.D1.,Sa.R12.D2.,T.S..S.,T.S..R1.,T.S..R2.,T.S..R12.,T.R1..S.,T.R1..R1.,T.R1..R2.,T.R1..R12.,T.R2..S.,T.R2..R1.,T.R2..R2.,T.R2..R12.,T.R12..S.,T.R12..R1.,T.R12..R2.,T.R12..R12.
798600.0,5000000000.0,0.0,0.0,0.0,0.34,0.34,0.34,0.34,15.574,0.31147,0.13549,0.31147,15.574,3.1147e-06,0.13549,3.1147e-06,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,4.642e-05,0.0,0.0,0.0,0.0,4.642e-05,0.001,0.0
798150.0,5000000000.0,0.0,0.0,0.0,0.34,0.34,0.34,0.34,15.574,0.31147,0.0014894,0.31147,15.574,0.24918,0.0014894,0.24918,0.0,0.0,0.0,0.0,4.642e-05,0.0,0.0,0.0,1e-07,0.0,0.0,0.0,0.0,1e-07,4.642e-05,0.0
798785.0,5000000000.0,0.0,0.0,0.0,0.34,0.34,0.34,0.34,15.574,0.31147,0.13549,0.31147,15.574,0.02607,0.13549,0.02607,0.0,0.0,0.0,0.0,4.642e-05,0.0,0.0,0.0,2.154e-10,0.0,0.0,0.0,0.0,2.154e-10,4.642e-05,0.0
798789.0,5000000000.0,0.0,0.0,0.0,0.34,0.34,0.34,0.34,15.574,0.31147,0.13549,0.31147,15.574,0.02607,0.13549,0.02607,0.0,0.0,0.0,0.0,4.642e-05,0.0,0.0,0.0,4.642e-05,0.0,0.0,0.0,0.0,4.642e-05,4.642e-05,0.0
798533.0,5000000000.0,0.0,0.0,0.0,0.34,0.34,0.34,0.34,15.574,0.31147,0.13549,0.31147,15.574,0.0,0.13549,0.0,0.0,0.0,0.0,0.0,2.154e-06,0.0,0.0,0.0,2.154e-10,0.0,0.0,0.0,0.0,2.154e-10,2.154e-06,0.0
798673.0,5000000000.0,0.0,0.0,0.0,0.34,0.34,0.34,0.34,15.574,0.31147,0.13549,0.31147,15.574,0.00028487,0.13549,0.00028487,0.0,0.0,0.0,0.0,1e-07,0.0,0.0,0.0,2.154e-10,0.0,0.0,0.0,0.0,2.154e-10,1e-07,0.0
799727.0,5000000000.0,0.0,0.0,0.0,0.34,0.34,0.34,0.34,15.574,1.1478,0.0,1.1478,15.574,0.0010498,0.0,0.0010498,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,4.642e-05,0.0,0.0,0.0,0.0,4.642e-05,0.001,0.0
797815.0,5000000000.0,0.0,0.0,0.0,0.34,0.34,0.34,0.34,15.574,0.31147,0.00015574,0.31147,15.574,0.24918,0.00015574,0.24918,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,2.154e-06,0.0,0.0,0.0,0.0,2.154e-06,0.001,0.0
797315.0,5000000000.0,0.0,0.0,0.0,0.34,0.34,0.34,0.34,15.574,0.31147,0.0,0.31147,15.574,0.00028487,0.0,0.00028487,0.0,0.0,0.0,0.0,4.642e-05,0.0,0.0,0.0,2.154e-10,0.0,0.0,0.0,0.0,2.154e-10,4.642e-05,0.0
798041.0,5000000000.0,0.0,0.0,0.0,0.34,0.34,0.34,0.34,15.574,0.31147,0.0014894,0.31147,15.574,0.0027098,0.0014894,0.0027098,0.0,0.0,0.0,0.0,1e-07,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,1e-07,0.0
